event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit,name,sex,age_years,age_category,immunocompromised,status,altitude_m,year,month,quarter,season,rainfall_mm,temp_mean_c,humidity_pct,is_respiratory,is_severe,is_fatal
GHE-03140,G-0023,2018-02-13,Susa,respiratory,mild,5,True,False,background_seasonal,,Munyinya,M,0,infant,False,alive,3200,2018,2,1,dry_short,0.59,13.2,71.6,1,0,0
GHE-17252,G-0090,2019-11-23,Ntambara,other,mild,8,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,11,4,wet_short,1.72,10.9,73.3,0,0,0
GHE-03137,G-0023,2018-01-15,Susa,respiratory,mild,5,True,False,background_seasonal,,Munyinya,M,0,infant,False,alive,3200,2018,1,1,dry_short,9.6,14.4,68.4,1,0,0
GHE-07071,G-0038,2019-05-14,Pablo,gastrointestinal,mild,8,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2019,5,2,wet_long,7.27,10.2,78.8,0,0,0
GHE-17248,G-0090,2019-08-30,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,8,3,dry_long,0.09,12.0,61.1,1,0,0
GHE-17247,G-0090,2019-07-20,Ntambara,gastrointestinal,mild,5,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,7,3,dry_long,3.04,12.8,55.1,0,0,0
GHE-17246,G-0090,2019-06-30,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,6,2,dry_long,0.53,14.5,65.0,1,0,0
GHE-17245,G-0090,2019-07-05,Ntambara,respiratory,mild,5,True,False,tourism_linked,2019-06-23,Gukora,F,8,subadult,False,alive,3400,2019,7,3,dry_long,3.52,12.8,67.0,1,0,0
GHE-07070,G-0038,2019-04-15,Pablo,respiratory,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2019,4,2,wet_long,16.17,9.0,74.5,1,0,0
GHE-17243,G-0090,2019-04-14,Ntambara,gastrointestinal,mild,5,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,4,2,wet_long,1.93,10.7,84.5,0,0,0
GHE-17242,G-0090,2019-04-02,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,4,2,wet_long,2.94,10.6,84.1,1,0,0
GHE-17241,G-0090,2019-03-17,Ntambara,injury,mild,5,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,3,1,wet_long,0.95,12.1,94.8,0,0,0
GHE-17240,G-0090,2019-02-19,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2019,2,1,dry_short,2.2,14.0,69.5,1,0,0
GHE-07088,G-0038,2020-12-26,Pablo,respiratory,mild,5,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2020,12,4,dry_short,0.25,12.3,58.1,1,0,0
GHE-07087,G-0038,2020-12-23,Pablo,respiratory,mild,5,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2020,12,4,dry_short,1.92,13.1,76.4,1,0,0
GHE-17272,G-0090,2021-10-26,Ntambara,injury,mild,5,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2021,10,4,wet_short,6.82,10.9,73.9,0,0,0
GHE-17270,G-0090,2021-06-11,Ntambara,injury,mild,7,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2021,6,2,dry_long,0.86,14.6,52.4,0,0,0
GHE-17269,G-0090,2021-05-14,Ntambara,respiratory,mild,7,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2021,5,2,wet_long,20.33,9.8,78.7,1,0,0
GHE-17268,G-0090,2021-05-13,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2021,5,2,wet_long,12.66,9.9,89.1,1,0,0
GHE-07085,G-0038,2020-11-07,Pablo,respiratory,mild,3,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2020,11,4,wet_short,0.54,11.9,76.5,1,0,0
GHE-17266,G-0090,2021-04-12,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2021,4,2,wet_long,10.19,11.9,85.4,1,0,0
GHE-17265,G-0090,2021-03-01,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2021,3,1,wet_long,13.74,11.7,93.1,1,0,0
GHE-17264,G-0090,2021-02-09,Ntambara,respiratory,mild,8,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2021,2,1,dry_short,6.26,13.3,59.9,1,0,0
GHE-07081,G-0038,2020-05-20,Pablo,respiratory,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2020,5,2,wet_long,4.89,10.5,88.1,1,0,0
GHE-17261,G-0090,2020-11-25,Ntambara,respiratory,mild,4,True,False,tourism_linked,2020-11-15,Gukora,F,8,subadult,False,alive,3400,2020,11,4,wet_short,9.28,10.7,80.8,1,0,0
GHE-17260,G-0090,2020-11-13,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2020,11,4,wet_short,5.02,10.0,72.2,1,0,0
GHE-17259,G-0090,2020-10-06,Ntambara,gastrointestinal,mild,3,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2020,10,4,wet_short,4.75,12.6,75.4,0,0,0
GHE-17258,G-0090,2020-07-31,Ntambara,respiratory,mild,7,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2020,7,3,dry_long,1.4,14.0,57.2,1,0,0
GHE-17257,G-0090,2020-07-28,Ntambara,dermatological,mild,3,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2020,7,3,dry_long,0.93,13.7,63.8,0,0,0
GHE-17292,G-0090,2023-05-07,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2023,5,2,wet_long,5.77,11.0,71.6,1,0,0
GHE-17291,G-0090,2023-05-05,Ntambara,respiratory,mild,8,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2023,5,2,wet_long,8.1,9.7,84.6,1,0,0
GHE-07079,G-0038,2020-04-13,Pablo,respiratory,mild,8,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2020,4,2,wet_long,2.86,10.2,82.9,1,0,0
GHE-07078,G-0038,2020-02-24,Pablo,injury,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2020,2,1,dry_short,0.57,12.9,57.1,0,0,0
GHE-17288,G-0090,2022-11-11,Ntambara,respiratory,mild,7,True,False,tourism_linked,2022-11-08,Gukora,F,8,subadult,False,alive,3400,2022,11,4,wet_short,13.75,11.2,71.6,1,0,0
GHE-07073,G-0038,2019-07-04,Pablo,respiratory,mild,8,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2019,7,3,dry_long,0.23,14.1,54.6,1,0,0
GHE-07108,G-0038,2022-06-01,Pablo,respiratory,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2022,6,2,dry_long,1.72,13.3,59.7,1,0,0
GHE-17283,G-0090,2022-05-03,Ntambara,respiratory,mild,8,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2022,5,2,wet_long,10.73,9.9,84.4,1,0,0
GHE-17282,G-0090,2022-04-29,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2022,4,2,wet_long,33.41,9.7,94.7,1,0,0
GHE-07107,G-0038,2022-05-09,Pablo,respiratory,mild,5,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2022,5,2,wet_long,5.22,11.8,83.2,1,0,0
GHE-17279,G-0090,2022-03-24,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2022,3,1,wet_long,10.46,10.4,80.9,1,0,0
GHE-07106,G-0038,2022-05-05,Pablo,respiratory,mild,5,True,False,tourism_linked,2022-05-01,Gakuru,F,30,adult_female,False,alive,2900,2022,5,2,wet_long,6.53,11.1,82.4,1,0,0
GHE-07105,G-0038,2022-03-12,Pablo,respiratory,mild,3,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2022,3,1,wet_long,2.61,10.8,82.2,1,0,0
GHE-07104,G-0038,2022-01-01,Pablo,respiratory,mild,5,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2022,1,1,dry_short,4.16,14.0,66.8,1,0,0
GHE-07103,G-0038,2021-12-13,Pablo,respiratory,mild,7,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2021,12,4,dry_short,3.97,13.5,75.7,1,0,0
GHE-07102,G-0038,2021-12-01,Pablo,dermatological,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2021,12,4,dry_short,1.74,13.5,66.0,0,0,0
GHE-17310,G-0091,2015-08-24,Ntambara,respiratory,mild,6,True,False,tourism_linked,2015-08-21,Giraneza,M,4,juvenile,False,alive,3400,2015,8,3,dry_long,1.19,14.9,61.3,1,0,0
GHE-17309,G-0091,2015-07-19,Ntambara,other,mild,8,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2015,7,3,dry_long,2.54,12.7,48.5,0,0,0
GHE-17308,G-0091,2015-05-12,Ntambara,dermatological,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2015,5,2,wet_long,14.86,9.4,85.8,0,0,0
GHE-07101,G-0038,2021-10-08,Pablo,respiratory,mild,3,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2021,10,4,wet_short,2.22,10.0,80.0,1,0,0
GHE-17305,G-0091,2015-05-01,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2015,5,2,wet_long,11.15,11.8,82.5,1,0,0
GHE-07100,G-0038,2021-10-05,Pablo,gastrointestinal,mild,8,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2021,10,4,wet_short,2.36,11.4,70.3,0,0,0
GHE-17302,G-0091,2015-04-07,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2015,4,2,wet_long,1.69,10.0,84.3,1,0,0
GHE-07099,G-0038,2021-10-03,Pablo,respiratory,mild,5,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2021,10,4,wet_short,12.33,11.8,75.4,1,0,0
GHE-07098,G-0038,2021-10-02,Pablo,respiratory,mild,4,True,False,tourism_linked,2021-09-27,Gakuru,F,30,adult_female,False,alive,2900,2021,10,4,wet_short,2.48,13.7,71.4,1,0,0
GHE-07095,G-0038,2021-05-13,Pablo,respiratory,mild,3,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2021,5,2,wet_long,12.66,9.9,89.1,1,0,0
GHE-17298,G-0091,2015-02-05,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2015,2,1,dry_short,0.1,13.4,53.1,1,0,0
GHE-17297,G-0090,2023-12-26,Ntambara,respiratory,mild,3,True,False,tourism_linked,2023-12-18,Gukora,F,8,subadult,False,alive,3400,2023,12,4,dry_short,0.6,13.4,69.2,1,0,0
GHE-17296,G-0090,2023-10-26,Ntambara,respiratory,mild,4,True,False,tourism_linked,2023-10-23,Gukora,F,8,subadult,False,alive,3400,2023,10,4,wet_short,1.27,11.7,71.7,1,0,0
GHE-17295,G-0090,2023-10-03,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Gukora,F,8,subadult,False,alive,3400,2023,10,4,wet_short,11.51,12.9,73.5,1,0,0
GHE-07094,G-0038,2021-04-17,Pablo,respiratory,mild,5,True,False,tourism_linked,2021-04-10,Gakuru,F,30,adult_female,False,alive,2900,2021,4,2,wet_long,4.5,10.2,86.1,1,0,0
GHE-17314,G-0091,2015-11-13,Ntambara,gastrointestinal,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2015,11,4,wet_short,11.53,9.6,81.8,0,0,0
GHE-07093,G-0038,2021-04-09,Pablo,respiratory,mild,4,True,False,tourism_linked,2021-03-31,Gakuru,F,30,adult_female,False,alive,2900,2021,4,2,wet_long,7.96,10.1,79.9,1,0,0
GHE-07092,G-0038,2021-03-27,Pablo,respiratory,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2021,3,1,wet_long,5.97,10.5,90.1,1,0,0
GHE-07126,G-0038,2023-12-20,Pablo,respiratory,mild,8,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2023,12,4,dry_short,0.05,13.4,69.4,1,0,0
GHE-07125,G-0038,2023-12-27,Pablo,respiratory,mild,5,True,False,tourism_linked,2023-12-14,Gakuru,F,30,adult_female,False,alive,2900,2023,12,4,dry_short,2.19,14.1,69.7,1,0,0
GHE-07124,G-0038,2023-12-01,Pablo,respiratory,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2023,12,4,dry_short,3.47,12.7,68.8,1,0,0
GHE-00874,G-0008,2015-05-17,Susa,respiratory,mild,3,True,False,tourism_linked,2015-05-03,Shema,F,24,adult_female,False,alive,3200,2015,5,2,wet_long,15.12,10.7,74.6,1,0,0
GHE-00873,G-0008,2015-04-18,Susa,respiratory,mild,7,True,False,background_seasonal,,Shema,F,24,adult_female,False,alive,3200,2015,4,2,wet_long,2.01,11.0,81.6,1,0,0
GHE-00872,G-0008,2015-04-14,Susa,gastrointestinal,mild,4,True,False,background_seasonal,,Shema,F,24,adult_female,False,alive,3200,2015,4,2,wet_long,5.07,9.3,93.0,0,0,0
GHE-00871,G-0008,2015-04-08,Susa,respiratory,mild,4,True,False,background_seasonal,,Shema,F,24,adult_female,False,alive,3200,2015,4,2,wet_long,6.37,12.1,80.1,1,0,0
GHE-00870,G-0008,2015-04-03,Susa,respiratory,mild,6,True,False,background_seasonal,,Shema,F,24,adult_female,False,alive,3200,2015,4,2,wet_long,6.75,9.4,87.4,1,0,0
GHE-00869,G-0008,2015-03-09,Susa,respiratory,mild,6,True,False,background_seasonal,,Shema,F,24,adult_female,False,alive,3200,2015,3,1,wet_long,21.73,9.9,71.8,1,0,0
GHE-00868,G-0008,2015-03-01,Susa,gastrointestinal,mild,6,True,False,background_seasonal,,Shema,F,24,adult_female,False,alive,3200,2015,3,1,wet_long,14.58,9.1,78.3,0,0,0
GHE-00867,G-0008,2015-02-03,Susa,respiratory,mild,8,True,False,background_seasonal,,Shema,F,24,adult_female,False,alive,3200,2015,2,1,dry_short,0.91,12.9,59.9,1,0,0
GHE-00866,G-0007,2023-10-17,Susa,respiratory,mild,8,True,False,background_seasonal,,Impuhwe,F,19,adult_female,False,alive,3200,2023,10,4,wet_short,3.16,11.4,69.3,1,0,0
GHE-17312,G-0091,2015-09-25,Ntambara,respiratory,mild,7,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2015,9,3,dry_long,0.08,14.0,60.2,1,0,0
GHE-17334,G-0091,2017-02-12,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,2,1,dry_short,1.55,14.4,68.3,1,0,0
GHE-17332,G-0091,2017-01-19,Ntambara,respiratory,mild,8,True,False,tourism_linked,2017-01-13,Giraneza,M,4,juvenile,False,alive,3400,2017,1,1,dry_short,1.9,13.9,66.0,1,0,0
GHE-07120,G-0038,2023-05-08,Pablo,respiratory,mild,7,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2023,5,2,wet_long,33.41,10.7,82.3,1,0,0
GHE-17330,G-0091,2016-12-03,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,12,4,dry_short,9.72,12.9,58.4,1,0,0
GHE-07116,G-0038,2023-04-11,Pablo,respiratory,mild,4,True,False,tourism_linked,2023-04-09,Gakuru,F,30,adult_female,False,alive,2900,2023,4,2,wet_long,34.36,9.9,89.7,1,0,0
GHE-17328,G-0091,2016-11-24,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,11,4,wet_short,4.21,11.8,84.4,1,0,0
GHE-17327,G-0091,2016-10-28,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,10,4,wet_short,7.81,11.0,72.3,1,0,0
GHE-17325,G-0091,2016-10-07,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,10,4,wet_short,7.78,11.7,78.9,1,0,0
GHE-07115,G-0038,2023-03-08,Pablo,respiratory,mild,5,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2023,3,1,wet_long,0.87,9.8,77.3,1,0,0
GHE-17322,G-0091,2016-07-31,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,7,3,dry_long,0.59,13.5,64.6,1,0,0
GHE-17320,G-0091,2016-05-30,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,5,2,wet_long,9.29,10.7,78.1,1,0,0
GHE-17319,G-0091,2016-06-01,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,6,2,dry_long,2.35,13.1,64.3,1,0,0
GHE-07112,G-0038,2022-11-13,Pablo,respiratory,mild,4,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2022,11,4,wet_short,2.39,10.5,67.3,1,0,0
GHE-07111,G-0038,2022-10-12,Pablo,respiratory,mild,8,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2022,10,4,wet_short,4.76,11.8,77.0,1,0,0
GHE-07110,G-0038,2022-10-08,Pablo,respiratory,mild,6,True,False,background_seasonal,,Gakuru,F,30,adult_female,False,alive,2900,2022,10,4,wet_short,19.69,10.9,77.0,1,0,0
GHE-17315,G-0091,2016-03-27,Ntambara,respiratory,mild,8,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2016,3,1,wet_long,3.85,9.6,81.5,1,0,0
GHE-17352,G-0091,2017-11-28,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,11,4,wet_short,4.64,11.2,73.0,1,0,0
GHE-07142,G-0039,2015-11-08,Pablo,respiratory,mild,4,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2015,11,4,wet_short,0.4,10.8,72.3,1,0,0
GHE-07139,G-0039,2015-10-15,Pablo,respiratory,mild,3,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2015,10,4,wet_short,0.69,11.1,81.7,1,0,0
GHE-17349,G-0091,2017-09-20,Ntambara,dermatological,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,9,3,dry_long,1.06,12.8,70.1,0,0,0
GHE-17348,G-0091,2017-09-05,Ntambara,dermatological,mild,4,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,9,3,dry_long,0.34,14.7,66.6,0,0,0
GHE-07135,G-0039,2015-07-12,Pablo,respiratory,mild,8,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2015,7,3,dry_long,5.27,12.7,59.0,1,0,0
GHE-17345,G-0091,2017-06-30,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,6,2,dry_long,0.24,14.3,58.6,1,0,0
GHE-17344,G-0091,2017-07-02,Ntambara,respiratory,mild,5,True,False,tourism_linked,2017-06-25,Giraneza,M,4,juvenile,False,alive,3400,2017,7,3,dry_long,2.87,14.5,59.9,1,0,0
GHE-17343,G-0091,2017-06-13,Ntambara,respiratory,mild,5,True,False,tourism_linked,2017-06-08,Giraneza,M,4,juvenile,False,alive,3400,2017,6,2,dry_long,3.23,13.3,50.1,1,0,0
GHE-17342,G-0091,2017-06-07,Ntambara,respiratory,mild,6,True,False,tourism_linked,2017-06-04,Giraneza,M,4,juvenile,False,alive,3400,2017,6,2,dry_long,0.62,14.5,58.2,1,0,0
GHE-07134,G-0039,2015-07-17,Pablo,respiratory,mild,6,True,False,tourism_linked,2015-07-09,Uburumpu,F,24,adult_female,False,alive,2900,2015,7,3,dry_long,4.74,14.4,60.3,1,0,0
GHE-07132,G-0039,2015-04-25,Pablo,respiratory,mild,8,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2015,4,2,wet_long,19.18,10.3,76.8,1,0,0
GHE-17339,G-0091,2017-04-25,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,4,2,wet_long,15.18,10.2,86.8,1,0,0
GHE-17337,G-0091,2017-03-15,Ntambara,respiratory,mild,7,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,3,1,wet_long,16.7,10.7,72.9,1,0,0
GHE-17336,G-0091,2017-03-13,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2017,3,1,wet_long,0.08,9.8,84.7,1,0,0
GHE-17335,G-0091,2017-02-21,Ntambara,respiratory,mild,7,True,False,tourism_linked,2017-02-11,Giraneza,M,4,juvenile,False,alive,3400,2017,2,1,dry_short,1.06,13.2,60.2,1,0,0
GHE-07131,G-0039,2015-04-26,Pablo,gastrointestinal,mild,7,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2015,4,2,wet_long,10.9,9.9,81.1,0,0,0
GHE-07129,G-0039,2015-04-01,Pablo,dermatological,mild,3,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2015,4,2,wet_long,24.21,12.7,90.1,0,0,0
GHE-07127,G-0039,2015-01-28,Pablo,respiratory,mild,5,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2015,1,1,dry_short,6.45,13.2,67.0,1,0,0
GHE-17368,G-0091,2018-09-29,Ntambara,respiratory,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2018,9,3,dry_long,0.11,12.9,55.8,1,0,0
GHE-17366,G-0091,2018-08-30,Ntambara,gastrointestinal,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2018,8,3,dry_long,0.78,13.6,60.6,0,0,0
GHE-17364,G-0091,2018-06-08,Ntambara,gastrointestinal,mild,8,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2018,6,2,dry_long,1.79,14.7,54.6,0,0,0
GHE-07158,G-0039,2017-02-05,Pablo,respiratory,mild,6,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2017,2,1,dry_short,2.35,13.4,67.4,1,0,0
GHE-17362,G-0091,2018-05-08,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2018,5,2,wet_long,13.95,11.2,81.6,1,0,0
GHE-17361,G-0091,2018-05-06,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2018,5,2,wet_long,0.4,10.0,81.7,1,0,0
GHE-17360,G-0091,2018-04-28,Ntambara,respiratory,mild,6,True,False,tourism_linked,2018-04-26,Giraneza,M,4,juvenile,False,alive,3400,2018,4,2,wet_long,10.4,11.2,87.4,1,0,0
GHE-17359,G-0091,2018-04-29,Ntambara,gastrointestinal,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2018,4,2,wet_long,25.27,11.7,83.0,0,0,0
GHE-17357,G-0091,2018-04-16,Ntambara,respiratory,mild,8,True,False,tourism_linked,2018-04-09,Giraneza,M,4,juvenile,False,alive,3400,2018,4,2,wet_long,4.35,12.2,78.0,1,0,0
GHE-17356,G-0091,2018-04-06,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2018,4,2,wet_long,0.97,10.3,82.6,1,0,0
GHE-17355,G-0091,2018-03-21,Ntambara,respiratory,mild,3,True,False,tourism_linked,2018-03-08,Giraneza,M,4,juvenile,False,alive,3400,2018,3,1,wet_long,6.09,10.2,75.8,1,0,0
GHE-07157,G-0039,2016-12-28,Pablo,respiratory,mild,6,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2016,12,4,dry_short,3.76,11.9,59.6,1,0,0
GHE-07156,G-0039,2016-11-28,Pablo,respiratory,mild,8,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2016,11,4,wet_short,3.13,11.7,66.7,1,0,0
GHE-07155,G-0039,2016-11-01,Pablo,respiratory,mild,8,True,False,tourism_linked,2016-10-20,Uburumpu,F,24,adult_female,False,alive,2900,2016,11,4,wet_short,1.42,10.4,70.3,1,0,0
GHE-17388,G-0091,2019-08-06,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,8,3,dry_long,0.09,12.5,64.1,1,0,0
GHE-17387,G-0091,2019-06-01,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,6,2,dry_long,1.45,14.0,54.6,1,0,0
GHE-17386,G-0091,2019-06-03,Ntambara,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,6,2,dry_long,1.87,14.0,51.0,1,0,0
GHE-17385,G-0091,2019-05-30,Ntambara,other,mild,7,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,5,2,wet_long,15.26,11.1,86.4,0,0,0
GHE-17384,G-0091,2019-05-31,Ntambara,respiratory,mild,7,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,5,2,wet_long,19.43,10.7,75.8,1,0,0
GHE-17383,G-0091,2019-05-29,Ntambara,other,mild,3,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,5,2,wet_long,1.99,11.1,90.8,0,0,0
GHE-17381,G-0091,2019-05-14,Ntambara,respiratory,mild,8,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,5,2,wet_long,7.27,10.2,78.8,1,0,0
GHE-17380,G-0091,2019-05-02,Ntambara,respiratory,mild,8,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,5,2,wet_long,10.15,10.3,85.1,1,0,0
GHE-17379,G-0091,2019-04-27,Ntambara,respiratory,mild,4,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,4,2,wet_long,14.56,9.5,84.4,1,0,0
GHE-07154,G-0039,2016-10-11,Pablo,respiratory,mild,6,True,False,background_seasonal,,Uburumpu,F,24,adult_female,False,alive,2900,2016,10,4,wet_short,0.22,10.7,80.8,1,0,0
GHE-17377,G-0091,2019-03-25,Ntambara,dermatological,mild,8,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,3,1,wet_long,3.99,10.8,86.4,0,0,0
GHE-17376,G-0091,2019-02-28,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,2,1,dry_short,2.25,13.1,62.8,1,0,0
GHE-17375,G-0091,2019-02-12,Ntambara,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,4,juvenile,False,alive,3400,2019,2,1,dry_short,4.92,12.2,56.5,1,0,0
