date,year,month,day_of_year,season,rainfall_mm,temp_max_c,temp_min_c,temp_mean_c,humidity_pct
2021-10-14,2021,10,287,wet_short,2.37,14.1,7.5,10.8,71.6
2021-10-15,2021,10,288,wet_short,7.32,14.8,6.2,10.5,65.3
2021-10-16,2021,10,289,wet_short,5.34,16.6,7.4,12.0,77.0
2021-10-17,2021,10,290,wet_short,11.6,16.8,7.2,12.0,78.0
2021-10-18,2021,10,291,wet_short,8.98,15.7,9.1,12.4,71.2
2021-10-19,2021,10,292,wet_short,1.09,15.0,6.7,10.9,65.7
2021-10-20,2021,10,293,wet_short,21.43,18.1,6.8,12.4,74.7
2021-10-21,2021,10,294,wet_short,21.27,12.8,7.6,10.2,76.6
2021-10-22,2021,10,295,wet_short,1.51,13.4,6.5,9.9,84.8
2021-10-23,2021,10,296,wet_short,16.93,15.4,7.2,11.3,75.3
2021-10-24,2021,10,297,wet_short,2.08,15.8,6.6,11.2,83.5
2021-10-25,2021,10,298,wet_short,3.33,18.0,7.7,12.9,75.0
2021-10-26,2021,10,299,wet_short,6.82,14.3,7.5,10.9,73.9
2021-10-27,2021,10,300,wet_short,2.69,14.8,7.2,11.0,64.4
2021-10-28,2021,10,301,wet_short,8.15,17.5,7.8,12.6,70.8
2021-10-29,2021,10,302,wet_short,3.41,13.7,6.4,10.0,71.5
2021-10-30,2021,10,303,wet_short,2.89,16.0,4.8,10.4,74.0
2021-10-31,2021,10,304,wet_short,1.17,13.9,6.8,10.3,71.5
2021-11-01,2021,11,305,wet_short,0.32,14.4,4.8,9.6,78.7
2021-11-02,2021,11,306,wet_short,4.37,13.2,6.8,10.0,63.0
2021-11-03,2021,11,307,wet_short,8.02,14.9,8.3,11.6,65.7
2021-11-04,2021,11,308,wet_short,4.1,15.2,7.3,11.2,71.0
2021-11-05,2021,11,309,wet_short,6.3,10.6,9.0,9.8,77.8
2021-11-06,2021,11,310,wet_short,1.72,14.4,7.1,10.8,70.2
2021-11-07,2021,11,311,wet_short,3.69,13.5,9.0,11.2,79.2
2021-11-08,2021,11,312,wet_short,6.15,14.1,7.0,10.6,76.3
2021-11-09,2021,11,313,wet_short,7.7,14.0,8.6,11.3,65.4
2021-11-10,2021,11,314,wet_short,4.33,14.9,6.2,10.6,65.8
2021-11-11,2021,11,315,wet_short,3.0,16.9,8.0,12.5,68.5
2021-11-12,2021,11,316,wet_short,16.91,15.4,7.2,11.3,75.4
2021-11-13,2021,11,317,wet_short,5.42,13.0,7.2,10.1,72.1
2021-11-14,2021,11,318,wet_short,5.25,15.6,9.4,12.5,78.7
2021-11-15,2021,11,319,wet_short,3.58,16.7,6.9,11.8,78.3
2021-11-16,2021,11,320,wet_short,10.22,16.3,7.8,12.0,80.3
2021-11-17,2021,11,321,wet_short,5.19,16.6,8.4,12.5,69.6
2021-11-18,2021,11,322,wet_short,0.65,15.4,8.0,11.7,67.5
2021-11-19,2021,11,323,wet_short,1.81,14.5,7.6,11.1,75.4
2021-11-20,2021,11,324,wet_short,1.73,13.9,8.3,11.1,74.3
2021-11-21,2021,11,325,wet_short,12.66,13.3,6.4,9.9,66.8
2021-11-22,2021,11,326,wet_short,8.47,16.4,7.1,11.7,76.6
2021-11-23,2021,11,327,wet_short,1.59,18.7,5.5,12.1,88.6
2021-11-24,2021,11,328,wet_short,1.65,17.8,9.1,13.5,70.0
2021-11-25,2021,11,329,wet_short,3.43,13.9,9.4,11.7,79.6
2021-11-26,2021,11,330,wet_short,1.01,12.6,7.7,10.1,71.5
2021-11-27,2021,11,331,wet_short,5.66,14.1,7.9,11.0,77.2
2021-11-28,2021,11,332,wet_short,3.58,13.8,8.4,11.1,70.2
2021-11-29,2021,11,333,wet_short,4.21,14.7,9.8,12.3,80.5
2021-11-30,2021,11,334,wet_short,2.16,14.4,7.9,11.2,71.5
2021-12-01,2021,12,335,dry_short,1.74,18.9,8.0,13.5,66.0
2021-12-02,2021,12,336,dry_short,3.16,20.2,9.0,14.6,55.9
2021-12-03,2021,12,337,dry_short,5.22,14.3,8.3,11.3,68.6
2021-12-04,2021,12,338,dry_short,6.3,17.6,11.7,14.7,73.2
2021-12-05,2021,12,339,dry_short,0.5,17.6,8.7,13.2,64.8
2021-12-06,2021,12,340,dry_short,1.9,17.1,6.7,11.9,68.3
2021-12-07,2021,12,341,dry_short,0.74,19.2,9.5,14.4,69.1
2021-12-08,2021,12,342,dry_short,8.2,15.5,10.3,12.9,68.3
2021-12-09,2021,12,343,dry_short,0.04,18.7,10.5,14.6,57.3
2021-12-10,2021,12,344,dry_short,5.17,17.6,9.8,13.7,65.9
2021-12-11,2021,12,345,dry_short,2.38,16.3,8.0,12.1,68.7
2021-12-12,2021,12,346,dry_short,6.55,17.8,9.4,13.6,56.3
2021-12-13,2021,12,347,dry_short,3.97,17.5,9.5,13.5,75.7
2021-12-14,2021,12,348,dry_short,0.71,17.9,9.0,13.4,58.4
2021-12-15,2021,12,349,dry_short,10.24,20.2,8.6,14.4,74.5
2021-12-16,2021,12,350,dry_short,5.19,15.7,9.3,12.5,71.6
2021-12-17,2021,12,351,dry_short,7.35,16.1,9.4,12.7,68.4
2021-12-18,2021,12,352,dry_short,2.65,16.5,9.5,13.0,63.4
2021-12-19,2021,12,353,dry_short,9.27,17.0,9.2,13.1,66.7
2021-12-20,2021,12,354,dry_short,12.06,15.7,8.3,12.0,65.7
2021-12-21,2021,12,355,dry_short,0.64,17.3,8.9,13.1,61.7
2021-12-22,2021,12,356,dry_short,2.4,15.7,10.9,13.3,65.6
2021-12-23,2021,12,357,dry_short,5.62,17.8,8.9,13.3,72.0
2021-12-24,2021,12,358,dry_short,1.03,16.8,9.2,13.0,55.0
2021-12-25,2021,12,359,dry_short,0.68,15.7,10.0,12.8,59.5
2021-12-26,2021,12,360,dry_short,2.11,16.2,8.9,12.6,72.5
2021-12-27,2021,12,361,dry_short,0.81,19.8,7.4,13.6,62.3
2021-12-28,2021,12,362,dry_short,9.31,18.1,9.5,13.8,71.4
2021-12-29,2021,12,363,dry_short,1.71,16.2,9.2,12.7,73.8
2021-12-30,2021,12,364,dry_short,7.66,17.9,8.9,13.4,54.0
2021-12-31,2021,12,365,dry_short,1.95,18.3,7.8,13.0,67.3
2022-01-01,2022,1,1,dry_short,4.16,18.1,10.0,14.0,66.8
2022-01-02,2022,1,2,dry_short,0.3,14.5,11.2,12.9,57.1
2022-01-03,2022,1,3,dry_short,1.29,15.7,9.3,12.5,66.4
2022-01-04,2022,1,4,dry_short,7.2,16.1,9.1,12.6,58.2
2022-01-05,2022,1,5,dry_short,3.47,15.8,9.9,12.8,69.5
2022-01-06,2022,1,6,dry_short,4.08,15.5,10.9,13.2,61.8
2022-01-07,2022,1,7,dry_short,1.93,16.0,9.5,12.7,56.6
2022-01-08,2022,1,8,dry_short,2.71,17.6,9.6,13.6,61.3
2022-01-09,2022,1,9,dry_short,6.96,17.1,12.3,14.7,61.9
2022-01-10,2022,1,10,dry_short,5.11,12.5,10.6,11.5,56.4
2022-01-11,2022,1,11,dry_short,2.2,15.1,9.8,12.5,65.5
2022-01-12,2022,1,12,dry_short,5.29,18.3,9.7,14.0,57.6
2022-01-13,2022,1,13,dry_short,11.37,16.3,10.6,13.4,61.3
2022-01-14,2022,1,14,dry_short,1.26,13.9,10.3,12.1,60.6
2022-01-15,2022,1,15,dry_short,0.61,20.0,10.2,15.1,69.6
2022-01-16,2022,1,16,dry_short,5.24,16.5,10.3,13.4,64.9
2022-01-17,2022,1,17,dry_short,2.92,15.0,9.2,12.1,66.0
2022-01-18,2022,1,18,dry_short,1.66,16.7,7.7,12.2,76.6
2022-01-19,2022,1,19,dry_short,2.13,17.1,10.5,13.8,69.0
2022-01-20,2022,1,20,dry_short,0.59,15.8,8.9,12.4,71.4
2022-01-21,2022,1,21,dry_short,10.29,18.2,11.2,14.7,57.8
2022-01-22,2022,1,22,dry_short,1.03,14.1,10.1,12.1,63.7
2022-01-23,2022,1,23,dry_short,0.4,17.4,7.5,12.4,72.2
2022-01-24,2022,1,24,dry_short,0.03,16.8,8.4,12.6,60.6
2022-01-25,2022,1,25,dry_short,0.28,15.1,7.2,11.2,63.6
2022-01-26,2022,1,26,dry_short,1.84,15.0,9.5,12.3,54.8
2022-01-27,2022,1,27,dry_short,0.61,17.0,9.5,13.3,69.6
2022-01-28,2022,1,28,dry_short,0.03,16.9,11.0,14.0,73.9
2022-01-29,2022,1,29,dry_short,7.27,18.2,9.9,14.1,69.8
2022-01-30,2022,1,30,dry_short,17.76,18.4,8.5,13.5,51.8
2022-01-31,2022,1,31,dry_short,6.91,17.4,8.4,12.9,61.4
2022-02-01,2022,2,32,dry_short,0.85,19.1,10.4,14.7,68.1
2022-02-02,2022,2,33,dry_short,2.52,16.3,8.9,12.6,51.6
2022-02-03,2022,2,34,dry_short,0.65,17.2,6.9,12.0,55.3
2022-02-04,2022,2,35,dry_short,3.72,14.1,7.3,10.7,63.4
2022-02-05,2022,2,36,dry_short,3.55,14.8,8.5,11.7,69.9
2022-02-06,2022,2,37,dry_short,2.18,18.2,9.0,13.6,58.7
2022-02-07,2022,2,38,dry_short,1.36,16.9,12.2,14.6,57.1
2022-02-08,2022,2,39,dry_short,5.19,18.7,10.3,14.5,62.4
2022-02-09,2022,2,40,dry_short,4.48,16.3,11.4,13.8,67.7
2022-02-10,2022,2,41,dry_short,3.65,15.9,10.4,13.2,66.6
2022-02-11,2022,2,42,dry_short,4.26,17.1,9.7,13.4,67.5
2022-02-12,2022,2,43,dry_short,3.0,16.8,10.7,13.8,66.5
2022-02-13,2022,2,44,dry_short,0.95,16.8,11.9,14.4,64.2
2022-02-14,2022,2,45,dry_short,1.26,14.6,9.1,11.8,65.5
2022-02-15,2022,2,46,dry_short,6.52,15.3,11.1,13.2,66.4
2022-02-16,2022,2,47,dry_short,1.21,16.7,10.1,13.4,63.9
2022-02-17,2022,2,48,dry_short,1.45,14.6,9.5,12.0,67.2
2022-02-18,2022,2,49,dry_short,1.65,18.7,8.3,13.5,60.0
2022-02-19,2022,2,50,dry_short,4.3,15.9,9.1,12.5,58.7
2022-02-20,2022,2,51,dry_short,0.75,18.7,10.4,14.6,67.0
2022-02-21,2022,2,52,dry_short,2.36,16.6,9.7,13.1,66.1
2022-02-22,2022,2,53,dry_short,4.08,16.3,6.9,11.6,69.7
2022-02-23,2022,2,54,dry_short,6.19,17.5,8.9,13.2,66.0
2022-02-24,2022,2,55,dry_short,1.0,16.6,11.3,14.0,57.6
2022-02-25,2022,2,56,dry_short,1.4,17.9,8.6,13.2,65.3
2022-02-26,2022,2,57,dry_short,9.18,16.9,7.8,12.3,72.8
2022-02-27,2022,2,58,dry_short,1.42,16.8,11.2,14.0,64.5
2022-02-28,2022,2,59,dry_short,1.32,19.4,9.9,14.7,70.8
2022-03-01,2022,3,60,wet_long,3.98,14.1,9.9,12.0,86.6
2022-03-02,2022,3,61,wet_long,18.72,13.2,6.2,9.7,84.0
2022-03-03,2022,3,62,wet_long,9.88,11.7,7.5,9.6,84.2
2022-03-04,2022,3,63,wet_long,5.61,13.6,6.0,9.8,95.1
2022-03-05,2022,3,64,wet_long,38.08,15.6,5.5,10.6,82.2
2022-03-06,2022,3,65,wet_long,5.65,15.5,4.3,9.9,83.2
2022-03-07,2022,3,66,wet_long,6.43,14.8,6.6,10.7,83.8
2022-03-08,2022,3,67,wet_long,33.54,14.3,6.9,10.6,78.9
2022-03-09,2022,3,68,wet_long,4.25,11.3,5.0,8.2,78.7
2022-03-10,2022,3,69,wet_long,2.24,14.7,6.0,10.4,90.2
2022-03-11,2022,3,70,wet_long,0.24,12.5,7.0,9.8,78.5
2022-03-12,2022,3,71,wet_long,2.61,15.9,5.8,10.8,82.2
2022-03-13,2022,3,72,wet_long,5.46,13.0,9.1,11.1,79.6
2022-03-14,2022,3,73,wet_long,29.93,14.9,8.2,11.5,88.6
2022-03-15,2022,3,74,wet_long,6.66,15.0,7.9,11.4,87.6
2022-03-16,2022,3,75,wet_long,9.05,15.6,8.6,12.1,67.2
2022-03-17,2022,3,76,wet_long,1.64,11.8,6.2,9.0,74.1
2022-03-18,2022,3,77,wet_long,21.6,13.4,6.1,9.8,84.7
2022-03-19,2022,3,78,wet_long,16.35,14.5,7.8,11.1,71.8
2022-03-20,2022,3,79,wet_long,9.87,13.9,6.7,10.3,88.8
2022-03-21,2022,3,80,wet_long,4.3,14.2,5.6,9.9,86.0
2022-03-22,2022,3,81,wet_long,3.15,15.8,5.5,10.6,83.1
2022-03-23,2022,3,82,wet_long,4.84,13.9,6.1,10.0,80.9
2022-03-24,2022,3,83,wet_long,10.46,15.9,4.9,10.4,80.9
2022-03-25,2022,3,84,wet_long,2.0,13.4,7.8,10.6,75.8
2022-03-26,2022,3,85,wet_long,1.21,11.4,6.5,9.0,88.7
2022-03-27,2022,3,86,wet_long,18.73,17.0,6.8,11.9,79.7
2022-03-28,2022,3,87,wet_long,1.79,11.3,8.7,10.0,85.2
2022-03-29,2022,3,88,wet_long,4.01,12.7,7.1,9.9,82.6
2022-03-30,2022,3,89,wet_long,14.91,14.0,8.1,11.0,84.8
2022-03-31,2022,3,90,wet_long,9.52,13.9,6.7,10.3,87.9
2022-04-01,2022,4,91,wet_long,4.36,13.1,6.6,9.9,81.3
2022-04-02,2022,4,92,wet_long,7.18,17.0,4.6,10.8,83.7
2022-04-03,2022,4,93,wet_long,0.96,12.8,5.0,8.9,76.1
2022-04-04,2022,4,94,wet_long,2.95,13.5,9.2,11.3,88.4
2022-04-05,2022,4,95,wet_long,3.04,15.7,5.1,10.4,93.6
2022-04-06,2022,4,96,wet_long,11.21,13.1,6.1,9.6,86.1
2022-04-07,2022,4,97,wet_long,9.21,12.9,6.1,9.5,80.6
2022-04-08,2022,4,98,wet_long,34.13,14.2,5.5,9.8,88.5
2022-04-09,2022,4,99,wet_long,0.73,14.2,6.8,10.5,89.5
2022-04-10,2022,4,100,wet_long,1.24,14.3,6.9,10.6,88.4
2022-04-11,2022,4,101,wet_long,14.06,16.8,6.0,11.4,81.3
2022-04-12,2022,4,102,wet_long,22.19,17.0,6.2,11.6,76.5
2022-04-13,2022,4,103,wet_long,24.43,14.8,6.7,10.7,81.4
2022-04-14,2022,4,104,wet_long,21.56,16.3,8.2,12.2,85.2
2022-04-15,2022,4,105,wet_long,9.18,13.5,7.2,10.4,85.7
2022-04-16,2022,4,106,wet_long,5.44,14.6,7.5,11.1,86.7
2022-04-17,2022,4,107,wet_long,20.84,15.0,7.3,11.2,81.3
2022-04-18,2022,4,108,wet_long,3.44,15.7,6.9,11.3,69.4
2022-04-19,2022,4,109,wet_long,34.55,15.2,5.9,10.5,77.2
2022-04-20,2022,4,110,wet_long,5.2,13.8,5.8,9.8,77.5
2022-04-21,2022,4,111,wet_long,1.96,14.6,7.2,10.9,83.9
2022-04-22,2022,4,112,wet_long,12.65,15.0,7.6,11.3,88.0
2022-04-23,2022,4,113,wet_long,7.31,18.2,10.4,14.3,81.5
2022-04-24,2022,4,114,wet_long,3.13,15.3,6.4,10.8,80.8
2022-04-25,2022,4,115,wet_long,5.31,15.5,6.1,10.8,80.8
2022-04-26,2022,4,116,wet_long,1.54,15.9,5.6,10.7,84.4
2022-04-27,2022,4,117,wet_long,26.52,12.9,8.3,10.6,94.5
2022-04-28,2022,4,118,wet_long,18.1,15.8,5.7,10.7,81.6
2022-04-29,2022,4,119,wet_long,33.41,13.0,6.4,9.7,94.7
2022-04-30,2022,4,120,wet_long,0.54,13.6,8.5,11.1,78.8
2022-05-01,2022,5,121,wet_long,1.91,16.5,6.9,11.7,86.8
2022-05-02,2022,5,122,wet_long,14.61,13.7,6.0,9.9,77.2
2022-05-03,2022,5,123,wet_long,10.73,12.5,7.2,9.9,84.4
2022-05-04,2022,5,124,wet_long,1.05,14.4,7.3,10.8,88.2
2022-05-05,2022,5,125,wet_long,6.53,14.7,7.4,11.1,82.4
2022-05-06,2022,5,126,wet_long,0.53,12.5,7.7,10.1,79.7
2022-05-07,2022,5,127,wet_long,3.06,13.5,6.9,10.2,82.3
2022-05-08,2022,5,128,wet_long,9.11,13.3,8.3,10.8,90.5
2022-05-09,2022,5,129,wet_long,5.22,16.3,7.4,11.8,83.2
2022-05-10,2022,5,130,wet_long,16.62,15.8,7.1,11.5,80.2
2022-05-11,2022,5,131,wet_long,3.16,15.7,7.5,11.6,74.4
2022-05-12,2022,5,132,wet_long,2.58,14.1,6.5,10.3,89.9
2022-05-13,2022,5,133,wet_long,0.45,16.1,7.6,11.8,83.0
2022-05-14,2022,5,134,wet_long,35.07,14.1,6.1,10.1,85.3
2022-05-15,2022,5,135,wet_long,52.77,15.7,6.8,11.2,78.4
2022-05-16,2022,5,136,wet_long,15.71,12.8,8.6,10.7,76.8
2022-05-17,2022,5,137,wet_long,25.11,16.3,7.1,11.7,85.1
2022-05-18,2022,5,138,wet_long,6.28,14.7,6.0,10.3,85.0
2022-05-19,2022,5,139,wet_long,14.0,15.3,7.9,11.6,91.3
2022-05-20,2022,5,140,wet_long,25.85,15.5,8.4,12.0,84.1
2022-05-21,2022,5,141,wet_long,1.5,14.8,7.6,11.2,74.2
2022-05-22,2022,5,142,wet_long,0.85,14.0,6.3,10.2,79.2
2022-05-23,2022,5,143,wet_long,21.24,14.4,6.6,10.5,84.7
2022-05-24,2022,5,144,wet_long,7.44,13.2,7.5,10.3,76.8
2022-05-25,2022,5,145,wet_long,15.74,13.5,6.5,10.0,93.0
2022-05-26,2022,5,146,wet_long,5.2,15.2,7.2,11.2,78.6
2022-05-27,2022,5,147,wet_long,1.92,13.2,3.6,8.4,84.2
2022-05-28,2022,5,148,wet_long,0.2,13.6,7.2,10.4,89.7
2022-05-29,2022,5,149,wet_long,4.55,14.0,4.6,9.3,83.6
2022-05-30,2022,5,150,wet_long,1.23,12.1,9.5,10.8,75.8
2022-05-31,2022,5,151,wet_long,13.63,12.6,6.2,9.4,79.7
2022-06-01,2022,6,152,dry_long,1.72,16.0,10.6,13.3,59.7
2022-06-02,2022,6,153,dry_long,0.85,17.3,10.1,13.7,71.4
2022-06-03,2022,6,154,dry_long,1.35,17.8,10.0,13.9,62.6
2022-06-04,2022,6,155,dry_long,2.41,18.2,9.5,13.8,52.2
2022-06-05,2022,6,156,dry_long,2.52,18.0,10.3,14.2,57.3
2022-06-06,2022,6,157,dry_long,1.5,16.8,10.0,13.4,59.8
2022-06-07,2022,6,158,dry_long,0.45,17.4,11.2,14.3,62.6
2022-06-08,2022,6,159,dry_long,2.16,15.8,10.2,13.0,49.0
2022-06-09,2022,6,160,dry_long,0.05,15.9,10.7,13.3,61.2
2022-06-10,2022,6,161,dry_long,0.58,17.2,9.2,13.2,60.9
2022-06-11,2022,6,162,dry_long,1.48,16.3,9.4,12.8,53.8
2022-06-12,2022,6,163,dry_long,1.13,14.5,10.4,12.5,51.8
2022-06-13,2022,6,164,dry_long,1.15,17.5,10.6,14.0,62.2
2022-06-14,2022,6,165,dry_long,1.1,17.3,10.9,14.1,65.8
2022-06-15,2022,6,166,dry_long,3.02,16.2,10.0,13.1,55.8
2022-06-16,2022,6,167,dry_long,5.51,14.9,7.3,11.1,54.5
2022-06-17,2022,6,168,dry_long,0.71,18.0,8.9,13.4,49.5
2022-06-18,2022,6,169,dry_long,2.65,14.3,8.1,11.2,61.2
2022-06-19,2022,6,170,dry_long,0.74,18.9,10.0,14.5,55.5
2022-06-20,2022,6,171,dry_long,3.65,19.3,12.3,15.8,55.4
2022-06-21,2022,6,172,dry_long,0.06,17.5,10.6,14.0,65.8
2022-06-22,2022,6,173,dry_long,0.23,16.7,8.2,12.4,53.1
2022-06-23,2022,6,174,dry_long,0.06,17.9,8.8,13.3,60.4
2022-06-24,2022,6,175,dry_long,3.68,17.0,9.4,13.2,64.9
2022-06-25,2022,6,176,dry_long,1.56,16.6,10.1,13.3,57.4
2022-06-26,2022,6,177,dry_long,0.15,16.6,10.5,13.6,59.9
2022-06-27,2022,6,178,dry_long,0.68,17.2,10.5,13.9,61.3
2022-06-28,2022,6,179,dry_long,0.51,18.4,9.4,13.9,54.7
2022-06-29,2022,6,180,dry_long,1.06,19.8,10.4,15.1,62.4
2022-06-30,2022,6,181,dry_long,2.16,16.6,9.2,12.9,43.0
2022-07-01,2022,7,182,dry_long,0.7,17.3,10.2,13.7,47.1
2022-07-02,2022,7,183,dry_long,1.39,13.3,8.8,11.0,52.9
2022-07-03,2022,7,184,dry_long,5.12,14.6,9.7,12.2,57.4
2022-07-04,2022,7,185,dry_long,0.82,18.8,10.0,14.4,60.8
2022-07-05,2022,7,186,dry_long,0.7,17.9,9.8,13.9,56.0
2022-07-06,2022,7,187,dry_long,3.6,19.3,8.7,14.0,52.2
2022-07-07,2022,7,188,dry_long,1.08,18.3,9.2,13.7,57.2
2022-07-08,2022,7,189,dry_long,0.22,18.9,10.6,14.8,59.6
2022-07-09,2022,7,190,dry_long,4.02,18.0,9.2,13.6,54.2
2022-07-10,2022,7,191,dry_long,0.71,16.4,9.7,13.1,63.9
2022-07-11,2022,7,192,dry_long,2.26,17.6,10.8,14.2,60.4
2022-07-12,2022,7,193,dry_long,0.39,18.4,10.6,14.5,56.3
2022-07-13,2022,7,194,dry_long,1.99,16.4,8.2,12.3,50.0
2022-07-14,2022,7,195,dry_long,1.26,17.1,9.8,13.5,49.9
2022-07-15,2022,7,196,dry_long,0.8,18.3,8.2,13.2,57.3
2022-07-16,2022,7,197,dry_long,0.08,17.9,11.9,14.9,42.9
2022-07-17,2022,7,198,dry_long,6.83,19.6,7.5,13.6,65.7
2022-07-18,2022,7,199,dry_long,0.69,19.1,9.5,14.3,62.7
2022-07-19,2022,7,200,dry_long,1.76,16.9,9.0,12.9,56.0
2022-07-20,2022,7,201,dry_long,0.58,17.7,9.2,13.4,56.8
2022-07-21,2022,7,202,dry_long,1.63,17.0,9.8,13.4,60.6
2022-07-22,2022,7,203,dry_long,4.61,17.9,7.9,12.9,53.2
2022-07-23,2022,7,204,dry_long,0.12,15.8,10.3,13.0,55.2
2022-07-24,2022,7,205,dry_long,0.92,19.9,9.0,14.5,56.1
2022-07-25,2022,7,206,dry_long,0.53,17.9,11.3,14.6,49.2
2022-07-26,2022,7,207,dry_long,2.73,18.4,10.5,14.4,49.4
2022-07-27,2022,7,208,dry_long,1.75,14.0,13.4,13.7,59.7
2022-07-28,2022,7,209,dry_long,4.46,15.4,9.0,12.2,53.4
2022-07-29,2022,7,210,dry_long,0.73,15.7,9.4,12.5,56.9
2022-07-30,2022,7,211,dry_long,1.36,15.7,9.9,12.8,60.4
2022-07-31,2022,7,212,dry_long,0.38,19.3,10.2,14.7,48.0
2022-08-01,2022,8,213,dry_long,0.33,17.3,10.4,13.8,62.8
2022-08-02,2022,8,214,dry_long,2.39,14.8,7.9,11.3,58.1
2022-08-03,2022,8,215,dry_long,1.48,17.2,8.5,12.8,56.6
2022-08-04,2022,8,216,dry_long,3.35,19.9,9.8,14.9,74.1
2022-08-05,2022,8,217,dry_long,2.34,16.9,10.8,13.9,62.9
2022-08-06,2022,8,218,dry_long,0.44,18.8,9.1,14.0,57.3
2022-08-07,2022,8,219,dry_long,0.96,19.6,10.8,15.2,45.7
2022-08-08,2022,8,220,dry_long,2.85,16.6,10.3,13.5,66.7
2022-08-09,2022,8,221,dry_long,0.89,18.8,9.4,14.1,55.3
2022-08-10,2022,8,222,dry_long,1.43,19.8,8.7,14.2,56.1
2022-08-11,2022,8,223,dry_long,2.24,16.7,9.9,13.3,51.6
2022-08-12,2022,8,224,dry_long,2.62,19.2,10.5,14.9,71.1
2022-08-13,2022,8,225,dry_long,1.66,19.2,9.1,14.2,55.3
2022-08-14,2022,8,226,dry_long,1.78,15.4,9.7,12.5,51.4
2022-08-15,2022,8,227,dry_long,1.45,15.2,12.5,13.9,60.8
2022-08-16,2022,8,228,dry_long,0.04,20.8,10.7,15.8,51.2
2022-08-17,2022,8,229,dry_long,0.02,16.4,10.3,13.4,64.9
2022-08-18,2022,8,230,dry_long,0.89,16.2,8.3,12.3,54.4
2022-08-19,2022,8,231,dry_long,1.86,15.7,10.6,13.2,52.4
2022-08-20,2022,8,232,dry_long,1.25,17.7,8.8,13.3,57.6
2022-08-21,2022,8,233,dry_long,0.85,15.7,10.5,13.1,60.9
2022-08-22,2022,8,234,dry_long,0.97,18.5,10.0,14.3,65.2
2022-08-23,2022,8,235,dry_long,0.27,18.8,10.2,14.5,58.9
2022-08-24,2022,8,236,dry_long,0.29,16.6,9.7,13.2,62.1
2022-08-25,2022,8,237,dry_long,0.45,17.8,9.9,13.9,49.5
2022-08-26,2022,8,238,dry_long,1.4,16.4,8.9,12.7,57.2
2022-08-27,2022,8,239,dry_long,0.9,19.6,9.1,14.3,56.9
2022-08-28,2022,8,240,dry_long,1.2,19.1,10.1,14.6,52.6
2022-08-29,2022,8,241,dry_long,3.38,19.1,7.5,13.3,53.5
2022-08-30,2022,8,242,dry_long,3.55,16.3,12.3,14.3,58.8
2022-08-31,2022,8,243,dry_long,0.45,16.5,10.2,13.3,68.9
2022-09-01,2022,9,244,dry_long,0.14,17.4,8.7,13.0,53.4
2022-09-02,2022,9,245,dry_long,2.02,17.9,8.1,13.0,58.3
2022-09-03,2022,9,246,dry_long,1.24,17.0,12.1,14.5,61.4
2022-09-04,2022,9,247,dry_long,1.48,19.6,9.7,14.7,63.4
2022-09-05,2022,9,248,dry_long,0.87,18.3,9.6,14.0,66.1
2022-09-06,2022,9,249,dry_long,0.32,16.6,9.1,12.9,52.4
2022-09-07,2022,9,250,dry_long,0.54,18.7,10.7,14.7,49.2
2022-09-08,2022,9,251,dry_long,2.55,20.0,10.4,15.2,52.2
2022-09-09,2022,9,252,dry_long,0.31,15.1,12.9,14.0,59.6
2022-09-10,2022,9,253,dry_long,2.59,15.0,8.8,11.9,55.7
2022-09-11,2022,9,254,dry_long,0.97,17.5,9.5,13.5,54.5
2022-09-12,2022,9,255,dry_long,2.7,16.6,9.1,12.9,52.4
2022-09-13,2022,9,256,dry_long,5.78,15.7,9.8,12.8,57.0
2022-09-14,2022,9,257,dry_long,0.61,17.6,9.9,13.8,60.7
2022-09-15,2022,9,258,dry_long,2.39,18.8,10.7,14.7,66.0
2022-09-16,2022,9,259,dry_long,0.46,21.0,11.5,16.2,62.3
2022-09-17,2022,9,260,dry_long,1.8,20.4,8.8,14.6,61.1
2022-09-18,2022,9,261,dry_long,0.13,17.2,10.6,13.9,59.2
2022-09-19,2022,9,262,dry_long,0.67,17.7,12.3,15.0,58.6
2022-09-20,2022,9,263,dry_long,1.11,17.8,12.7,15.2,69.2
2022-09-21,2022,9,264,dry_long,0.41,17.0,8.1,12.6,47.2
2022-09-22,2022,9,265,dry_long,2.99,17.0,9.9,13.4,61.5
2022-09-23,2022,9,266,dry_long,3.5,16.2,11.1,13.6,60.5
2022-09-24,2022,9,267,dry_long,4.57,15.6,11.3,13.4,54.4
2022-09-25,2022,9,268,dry_long,0.69,17.3,9.5,13.4,59.7
2022-09-26,2022,9,269,dry_long,0.34,19.0,10.4,14.7,54.6
2022-09-27,2022,9,270,dry_long,5.11,17.2,12.2,14.7,58.7
2022-09-28,2022,9,271,dry_long,0.38,15.5,10.3,12.9,48.4
2022-09-29,2022,9,272,dry_long,1.03,18.1,9.0,13.5,64.1
2022-09-30,2022,9,273,dry_long,0.46,17.4,10.9,14.2,64.0
2022-10-01,2022,10,274,wet_short,3.29,15.6,7.0,11.3,68.4
2022-10-02,2022,10,275,wet_short,2.7,13.7,8.3,11.0,83.1
2022-10-03,2022,10,276,wet_short,2.12,13.5,7.4,10.4,69.7
2022-10-04,2022,10,277,wet_short,11.14,16.2,7.7,12.0,87.8
2022-10-05,2022,10,278,wet_short,19.43,12.2,5.7,9.0,77.0
