event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit
GHE-18912,G-0098,2018-05-27,Umubano,respiratory,mild,3,True,False,tourism_linked,2018-05-20
GHE-18910,G-0098,2018-01-29,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-18908,G-0098,2017-12-11,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-18907,G-0098,2017-10-21,Umubano,respiratory,mild,8,True,False,tourism_linked,2017-10-16
GHE-08042,G-0045,2016-11-18,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-08041,G-0045,2016-11-12,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-18904,G-0098,2017-09-05,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-08040,G-0045,2016-11-05,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08039,G-0045,2016-10-27,Pablo,respiratory,mild,4,True,False,tourism_linked,2016-10-20
GHE-18938,G-0098,2020-05-28,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-18937,G-0098,2020-05-12,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-18936,G-0098,2020-05-10,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-18934,G-0098,2020-05-03,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-18933,G-0098,2020-04-03,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-18932,G-0098,2020-03-25,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-18931,G-0098,2020-01-25,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-18930,G-0098,2020-01-19,Umubano,respiratory,mild,7,True,False,tourism_linked,2020-01-07
GHE-18929,G-0098,2019-12-03,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-18928,G-0098,2019-12-01,Umubano,gastrointestinal,mild,8,True,False,background_seasonal,
GHE-18927,G-0098,2019-09-06,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08075,G-0045,2018-02-22,Pablo,respiratory,mild,5,True,False,tourism_linked,2018-02-08
GHE-18924,G-0098,2019-06-24,Umubano,respiratory,mild,6,True,False,tourism_linked,2019-06-16
GHE-08071,G-0045,2017-11-06,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-18958,G-0098,2022-03-18,Umubano,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-18957,G-0098,2022-03-15,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-08069,G-0045,2017-10-03,Pablo,respiratory,mild,3,True,False,tourism_linked,2017-09-25
GHE-18955,G-0098,2022-01-27,Umubano,respiratory,mild,3,True,False,tourism_linked,2022-01-18
GHE-08067,G-0045,2017-09-23,Pablo,respiratory,mild,3,True,False,tourism_linked,2017-09-17
GHE-08065,G-0045,2017-09-02,Pablo,respiratory,mild,7,True,False,tourism_linked,2017-08-25
GHE-18951,G-0098,2021-10-23,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-18950,G-0098,2021-10-08,Umubano,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-18949,G-0098,2021-09-16,Umubano,respiratory,mild,7,True,False,tourism_linked,2021-09-03
GHE-08064,G-0045,2017-08-19,Pablo,respiratory,mild,4,True,False,tourism_linked,2017-08-09
GHE-18946,G-0098,2021-05-08,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-18945,G-0098,2021-04-29,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-18944,G-0098,2021-02-19,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-18943,G-0098,2021-02-03,Umubano,injury,mild,5,True,False,background_seasonal,
GHE-18942,G-0098,2020-11-25,Umubano,other,mild,6,True,False,background_seasonal,
GHE-08062,G-0045,2017-05-31,Pablo,dermatological,mild,3,True,False,background_seasonal,
GHE-00496,G-0004,2019-06-09,Susa,respiratory,mild,4,True,False,tourism_linked,2019-05-26
GHE-08059,G-0045,2017-05-10,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-08058,G-0045,2017-05-07,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-08056,G-0045,2017-05-03,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-08055,G-0045,2017-05-02,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-00491,G-0004,2019-04-09,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-08094,G-0045,2018-11-23,Pablo,respiratory,mild,7,True,False,tourism_linked,2018-11-18
GHE-08093,G-0045,2018-11-18,Pablo,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-00487,G-0004,2019-02-09,Susa,injury,mild,8,True,False,background_seasonal,
GHE-00486,G-0004,2019-02-01,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-08091,G-0045,2018-10-27,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-00484,G-0004,2019-01-19,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-00483,G-0004,2018-12-26,Susa,respiratory,mild,6,True,False,background_seasonal,
GHE-00482,G-0004,2018-11-15,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-00481,G-0004,2018-10-21,Susa,respiratory,mild,8,True,False,tourism_linked,2018-10-14
GHE-18959,G-0098,2022-04-04,Umubano,other,mild,4,True,False,background_seasonal,
GHE-08090,G-0045,2018-10-21,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-18980,G-0099,2015-11-08,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-18978,G-0099,2015-08-06,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-08089,G-0045,2018-10-25,Pablo,respiratory,mild,4,True,False,tourism_linked,2018-10-15
GHE-08087,G-0045,2018-10-12,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-18974,G-0098,2023-08-11,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08086,G-0045,2018-10-07,Pablo,respiratory,mild,6,True,False,tourism_linked,2018-10-04
GHE-08083,G-0045,2018-08-05,Pablo,other,mild,5,True,False,background_seasonal,
GHE-18971,G-0098,2023-03-26,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08081,G-0045,2018-05-30,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-18969,G-0098,2023-01-14,Umubano,other,mild,6,True,False,background_seasonal,
GHE-08080,G-0045,2018-05-21,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-08079,G-0045,2018-04-11,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-18965,G-0098,2022-10-10,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08111,G-0045,2019-08-11,Pablo,dermatological,mild,6,True,False,background_seasonal,
GHE-19000,G-0099,2017-03-05,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-08107,G-0045,2019-05-13,Pablo,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-18998,G-0099,2016-12-24,Umubano,dermatological,mild,5,True,False,background_seasonal,
GHE-08105,G-0045,2019-04-12,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-18996,G-0099,2016-11-29,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-18995,G-0099,2016-11-22,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08104,G-0045,2019-04-07,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-18991,G-0099,2016-06-17,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-08102,G-0045,2019-03-18,Pablo,dermatological,mild,6,True,False,background_seasonal,
GHE-18989,G-0099,2016-05-26,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-18988,G-0099,2016-05-14,Umubano,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-18987,G-0099,2016-05-08,Umubano,injury,mild,3,True,False,background_seasonal,
GHE-08101,G-0045,2019-03-04,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-18985,G-0099,2016-04-03,Umubano,respiratory,mild,6,True,False,tourism_linked,2016-03-29
GHE-08100,G-0045,2019-03-03,Pablo,respiratory,mild,7,True,False,tourism_linked,2019-02-21
GHE-18983,G-0099,2016-01-15,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-08099,G-0045,2019-02-18,Pablo,respiratory,mild,4,True,False,tourism_linked,2019-02-04
GHE-19016,G-0099,2018-05-19,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19014,G-0099,2017-12-29,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19013,G-0099,2017-12-25,Umubano,dermatological,mild,3,True,False,background_seasonal,
GHE-19012,G-0099,2017-11-22,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19011,G-0099,2017-11-06,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19010,G-0099,2017-10-13,Umubano,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-19009,G-0099,2017-07-10,Umubano,other,mild,8,True,False,background_seasonal,
GHE-19008,G-0099,2017-06-16,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19007,G-0099,2017-06-04,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08098,G-0045,2019-01-03,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-19005,G-0099,2017-06-01,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19004,G-0099,2017-05-13,Umubano,respiratory,mild,6,True,False,tourism_linked,2017-05-04
GHE-19003,G-0099,2017-04-21,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19002,G-0099,2017-04-08,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19001,G-0099,2017-04-02,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19033,G-0099,2020-01-27,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19032,G-0099,2019-10-11,Umubano,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-08097,G-0045,2018-12-27,Pablo,respiratory,mild,4,True,False,tourism_linked,2018-12-22
GHE-08096,G-0045,2018-12-03,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-19029,G-0099,2019-07-01,Umubano,respiratory,mild,6,True,False,tourism_linked,2019-06-26
GHE-19028,G-0099,2019-05-27,Umubano,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-08095,G-0045,2018-11-26,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-19026,G-0099,2019-04-26,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19025,G-0099,2019-02-28,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19024,G-0099,2019-02-12,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-08113,G-0045,2019-10-15,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-19022,G-0099,2018-11-25,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19021,G-0099,2018-11-07,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19020,G-0099,2018-08-24,Umubano,dermatological,mild,3,True,False,background_seasonal,
GHE-19019,G-0099,2018-08-20,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19018,G-0099,2018-06-03,Umubano,dermatological,mild,6,True,False,background_seasonal,
GHE-19053,G-0099,2021-11-06,Umubano,dermatological,mild,3,True,False,background_seasonal,
GHE-19052,G-0099,2021-10-09,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-02944,G-0022,2022-04-16,Susa,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-19050,G-0099,2021-07-26,Umubano,respiratory,mild,8,True,False,tourism_linked,2021-07-13
GHE-19049,G-0099,2021-06-13,Umubano,respiratory,mild,4,True,False,tourism_linked,2021-06-02
GHE-19046,G-0099,2021-02-16,Umubano,respiratory,mild,3,True,False,tourism_linked,2021-02-13
GHE-02942,G-0022,2022-04-04,Susa,respiratory,mild,5,True,False,tourism_linked,2022-03-22
GHE-02940,G-0022,2022-03-10,Susa,injury,mild,8,True,False,background_seasonal,
GHE-02937,G-0022,2022-02-16,Susa,respiratory,mild,6,True,False,tourism_linked,2022-02-12
GHE-19040,G-0099,2020-08-14,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19039,G-0099,2020-08-11,Umubano,respiratory,mild,6,True,False,tourism_linked,2020-08-05
GHE-19038,G-0099,2020-05-16,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19037,G-0099,2020-05-15,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19036,G-0099,2020-05-10,Umubano,dermatological,mild,3,True,False,background_seasonal,
GHE-19035,G-0099,2020-04-26,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19034,G-0099,2020-03-17,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19058,G-0099,2022-04-21,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-02936,G-0022,2022-02-14,Susa,respiratory,mild,6,True,False,background_seasonal,
GHE-00480,G-0004,2018-10-20,Susa,respiratory,mild,6,True,False,tourism_linked,2018-10-10
GHE-00478,G-0004,2018-07-02,Susa,dermatological,mild,5,True,False,background_seasonal,
GHE-02935,G-0022,2022-01-27,Susa,respiratory,mild,3,True,False,tourism_linked,2022-01-24
GHE-00476,G-0004,2018-05-05,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-02932,G-0022,2022-01-06,Susa,respiratory,mild,6,True,False,background_seasonal,
GHE-00472,G-0004,2017-12-17,Susa,respiratory,mild,4,True,False,background_seasonal,
GHE-02931,G-0022,2021-12-08,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-00469,G-0004,2017-09-26,Susa,dermatological,mild,7,True,False,background_seasonal,
GHE-00468,G-0004,2017-08-06,Susa,dermatological,mild,7,True,False,background_seasonal,
GHE-02930,G-0022,2021-10-31,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-08132,G-0045,2020-10-06,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-00465,G-0004,2017-05-30,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-08128,G-0045,2020-04-21,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-19055,G-0099,2022-01-25,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19073,G-0099,2023-04-03,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19071,G-0099,2023-01-28,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19070,G-0099,2023-01-20,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19069,G-0099,2023-01-09,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19068,G-0099,2022-12-29,Umubano,respiratory,mild,8,True,False,tourism_linked,2022-12-22
GHE-19067,G-0099,2022-11-07,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08116,G-0045,2019-11-06,Pablo,other,mild,3,True,False,background_seasonal,
GHE-19064,G-0099,2022-10-06,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19062,G-0099,2022-07-20,Umubano,respiratory,mild,6,True,False,tourism_linked,2022-07-11
GHE-19061,G-0099,2022-07-13,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19060,G-0099,2022-05-31,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19059,G-0099,2022-05-30,Umubano,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-19094,G-0100,2016-01-11,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19093,G-0100,2015-11-28,Umubano,respiratory,mild,7,True,False,tourism_linked,2015-11-25
GHE-19092,G-0100,2015-10-27,Umubano,respiratory,mild,4,True,False,tourism_linked,2015-10-18
GHE-19091,G-0100,2015-10-20,Umubano,gastrointestinal,mild,7,True,False,background_seasonal,
GHE-19090,G-0100,2015-09-13,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19089,G-0100,2015-08-03,Umubano,respiratory,mild,5,True,False,tourism_linked,2015-07-28
GHE-19088,G-0100,2015-07-20,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19087,G-0100,2015-06-06,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19086,G-0100,2015-05-20,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08149,G-0045,2021-06-21,Pablo,respiratory,mild,8,True,False,tourism_linked,2021-06-13
GHE-19084,G-0100,2015-04-19,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-08148,G-0045,2021-05-20,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-19082,G-0100,2015-03-03,Umubano,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-19081,G-0100,2015-02-04,Umubano,injury,mild,3,True,False,background_seasonal,
GHE-19080,G-0099,2023-11-27,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08147,G-0045,2021-05-15,Pablo,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-19112,G-0100,2017-08-27,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19111,G-0100,2017-08-19,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19109,G-0100,2017-05-28,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19108,G-0100,2017-05-18,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08146,G-0045,2021-05-01,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08144,G-0045,2021-04-25,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19105,G-0100,2017-03-22,Umubano,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-08143,G-0045,2021-03-23,Pablo,respiratory,mild,7,True,False,tourism_linked,2021-03-18
GHE-08138,G-0045,2020-12-08,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-19101,G-0100,2016-11-01,Umubano,other,mild,4,True,False,background_seasonal,
GHE-08137,G-0045,2020-12-06,Pablo,dermatological,mild,5,True,False,background_seasonal,
GHE-19099,G-0100,2016-08-16,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-08135,G-0045,2020-11-23,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-19097,G-0100,2016-04-01,Umubano,dermatological,mild,5,True,False,background_seasonal,
GHE-19096,G-0100,2016-03-20,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-19095,G-0100,2016-02-17,Umubano,dermatological,mild,4,True,False,background_seasonal,
GHE-19133,G-0100,2019-06-29,Umubano,respiratory,mild,5,True,False,tourism_linked,2019-06-27
GHE-19131,G-0100,2019-05-31,Umubano,dermatological,mild,6,True,False,background_seasonal,
GHE-19130,G-0100,2019-03-26,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-08134,G-0045,2020-11-17,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-08133,G-0045,2020-11-09,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-19125,G-0100,2018-10-29,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08168,G-0045,2021-11-23,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08166,G-0045,2021-11-13,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-19122,G-0100,2018-09-23,Umubano,respiratory,mild,8,True,False,tourism_linked,2018-09-18
GHE-19120,G-0100,2018-04-25,Umubano,dermatological,mild,6,True,False,background_seasonal,
GHE-19119,G-0100,2018-03-18,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19118,G-0100,2018-02-22,Umubano,other,mild,4,True,False,background_seasonal,
GHE-19117,G-0100,2018-02-07,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08165,G-0045,2021-11-12,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-19115,G-0100,2017-11-15,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19114,G-0100,2017-11-09,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08164,G-0045,2021-11-07,Pablo,dermatological,mild,6,True,False,background_seasonal,
GHE-08163,G-0045,2021-11-03,Pablo,injury,mild,4,True,False,background_seasonal,
GHE-19146,G-0100,2020-10-25,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-08157,G-0045,2021-10-10,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-19144,G-0100,2020-06-23,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08156,G-0045,2021-10-08,Pablo,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-08155,G-0045,2021-10-12,Pablo,respiratory,mild,3,True,False,tourism_linked,2021-10-04
GHE-19141,G-0100,2020-02-03,Umubano,gastrointestinal,mild,7,True,False,background_seasonal,
GHE-08154,G-0045,2021-09-09,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-19139,G-0100,2019-12-19,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19138,G-0100,2019-12-03,Umubano,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-19137,G-0100,2019-11-13,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19136,G-0100,2019-10-25,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19135,G-0100,2019-09-16,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19134,G-0100,2019-07-10,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19167,G-0100,2022-05-18,Umubano,respiratory,mild,3,True,False,tourism_linked,2022-05-04
GHE-19165,G-0100,2022-03-30,Umubano,gastrointestinal,mild,8,True,False,background_seasonal,
GHE-19163,G-0100,2022-03-06,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19162,G-0100,2022-02-13,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19161,G-0100,2022-02-03,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08151,G-0045,2021-08-02,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08150,G-0045,2021-07-08,Pablo,respiratory,mild,7,True,False,tourism_linked,2021-06-25
GHE-19158,G-0100,2021-09-08,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19157,G-0100,2021-08-03,Umubano,respiratory,mild,5,True,False,tourism_linked,2021-08-01
GHE-19156,G-0100,2021-08-08,Umubano,respiratory,mild,7,True,False,tourism_linked,2021-07-26
GHE-19155,G-0100,2021-07-13,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19153,G-0100,2021-06-18,Umubano,respiratory,mild,8,True,False,tourism_linked,2021-06-09
GHE-19152,G-0100,2021-05-11,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19151,G-0100,2021-03-31,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19150,G-0100,2021-03-23,Umubano,gastrointestinal,mild,7,True,False,background_seasonal,
GHE-19183,G-0101,2015-05-14,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19182,G-0101,2015-05-07,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19181,G-0101,2015-03-12,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-08187,G-0045,2022-06-24,Pablo,respiratory,mild,3,True,False,tourism_linked,2022-06-18
GHE-19179,G-0101,2015-01-25,Umubano,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-19178,G-0100,2023-10-07,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19177,G-0100,2023-07-30,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19176,G-0100,2023-05-31,Umubano,injury,mild,4,True,False,background_seasonal,
GHE-19175,G-0100,2023-05-19,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19174,G-0100,2023-05-07,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19173,G-0100,2023-03-16,Umubano,respiratory,mild,7,True,False,tourism_linked,2023-03-03
GHE-19172,G-0100,2023-02-06,Umubano,injury,mild,8,True,False,background_seasonal,
GHE-08186,G-0045,2022-06-15,Pablo,injury,mild,7,True,False,background_seasonal,
GHE-08183,G-0045,2022-05-23,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-19169,G-0100,2022-06-03,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19168,G-0100,2022-05-15,Umubano,other,mild,5,True,False,background_seasonal,
GHE-19199,G-0101,2016-10-14,Umubano,respiratory,mild,8,True,False,tourism_linked,2016-10-01
GHE-08180,G-0045,2022-04-26,Pablo,injury,mild,8,True,False,background_seasonal,
GHE-19196,G-0101,2016-05-22,Umubano,dermatological,mild,5,True,False,background_seasonal,
GHE-08178,G-0045,2022-03-13,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-08176,G-0045,2022-03-04,Pablo,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-19193,G-0101,2016-02-25,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-08173,G-0045,2022-01-03,Pablo,respiratory,mild,7,True,False,tourism_linked,2021-12-29
GHE-08171,G-0045,2021-12-10,Pablo,gastrointestinal,mild,4,True,False,background_seasonal,
GHE-19190,G-0101,2015-12-01,Umubano,dermatological,mild,8,True,False,background_seasonal,
GHE-08170,G-0045,2021-12-07,Pablo,respiratory,mild,6,True,False,tourism_linked,2021-12-03
GHE-08207,G-0045,2023-09-18,Pablo,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-19187,G-0101,2015-10-27,Umubano,respiratory,mild,5,True,False,tourism_linked,2015-10-18
GHE-08206,G-0045,2023-08-28,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-19185,G-0101,2015-05-31,Umubano,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-08204,G-0045,2023-08-02,Pablo,injury,mild,7,True,False,background_seasonal,
GHE-19216,G-0101,2017-11-14,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19215,G-0101,2017-11-10,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-19214,G-0101,2017-10-05,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-08202,G-0045,2023-04-26,Pablo,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-19210,G-0101,2017-05-05,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19209,G-0101,2017-04-09,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08199,G-0045,2023-03-23,Pablo,injury,mild,5,True,False,background_seasonal,
GHE-08198,G-0045,2023-02-23,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-19206,G-0101,2017-01-01,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19205,G-0101,2016-12-10,Umubano,dermatological,mild,8,True,False,background_seasonal,
GHE-19204,G-0101,2016-11-04,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19203,G-0101,2016-10-31,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19202,G-0101,2016-10-25,Umubano,dermatological,mild,3,True,False,background_seasonal,
GHE-08196,G-0045,2022-12-01,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19200,G-0101,2016-10-07,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19218,G-0101,2018-01-17,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08194,G-0045,2022-10-20,Pablo,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-08190,G-0045,2022-07-19,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-00463,G-0004,2017-05-12,Susa,respiratory,mild,3,True,False,background_seasonal,
GHE-08189,G-0045,2022-07-09,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-00460,G-0004,2017-04-08,Susa,respiratory,mild,4,True,False,background_seasonal,
GHE-02926,G-0022,2021-09-07,Susa,respiratory,mild,5,True,False,tourism_linked,2021-08-30
GHE-00458,G-0004,2017-02-22,Susa,respiratory,mild,3,True,False,background_seasonal,
GHE-02925,G-0022,2021-08-27,Susa,respiratory,mild,8,True,False,background_seasonal,
